[506, "Splinter Mine skill", 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0], _
[507, "Entanglement", 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 12, 12, 156, 0], _
[508, "Dwarven Powder Keg", 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 256, 0], _
[509, "Seed of Resurrection", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 50, 50, 50, 600, 0], _
[510, "Deafening Roar", 5, 6.5, 1, 10, 0, 0, 512, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 2, 0.75, 0, 0, 20, 0, 0, 0, 0, 312, 0], _
[511, "Brutal Mauling", 0, 0, 1, 14, 0, 0, 1, 0, 0, 255, 0, 51, 3433, 0, 5, 3, 100, 4, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0], _
[512, "Crippling Attack", 5, 6.5, 1, 14, 0, 0, 8, 0, 0, 255, 0, 51, 3433, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[513, "Charm Animal monster skill", 0, 0, 1, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 1, 3, 0, 0.25, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[514, "Breaking Charm", 0, 0, 1, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0.25, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[515, "Charr Buff", 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 1, 3, 0, 0, 0, 196608, 196608, 0, 100, 100, 0, 0, 0, 0], _
[516, "Claim Resource", 5, 6.5, 0, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 5, 0.75, 0, 0, 0, 0, 0, 0, 0, 60, 0], _
[517, "Claim Resource", 5, 6.5, 0, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 5, 0.75, 0, 0, 0, 0, 0, 0, 0, 60, 0], _
[518, "Claim Resource", 5, 6.5, 0, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 5, 0.75, 0, 0, 0, 0, 0, 0, 0, 60, 0], _
[519, "Claim Resource", 5, 6.5, 0, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 1, 0.75, 0, 0, 0, 0, 0, 0, 0, 60, 0], _
[520, "Claim Resource", 5, 6.5, 0, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 5, 0.75, 0, 0, 0, 0, 0, 0, 0, 60, 0], _
[521, "Claim Resource", 5, 6.5, 0, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 5, 0.75, 0, 0, 0, 0, 0, 0, 0, 60, 0], _
[522, "Claim Resource", 5, 6.5, 0, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 5, 0.75, 0, 0, 0, 0, 0, 0, 0, 60, 0], _
[523, "Claim Resource", 5, 6.5, 1, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 5, 0.75, 0, 0, 0, 0, 0, 0, 0, 60, 0], _
[524, "Dozen Shot", 5, 6.5, 1, 14, 0, 0, 0, 0, 0, 2, 0, 51, 3433, 0, 5, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0], _
[525, "Nibble", 5, 6.5, 1, 5, 2, 0, 0, 4, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 2, 0.75, 0, 0, 0, 20, 20, 0, 0, 0, 0], _
[526, "Claim Resource", 5, 6.5, 1, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 5, 0.75, 0, 0, 0, 0, 0, 0, 0, 60, 0], _
[527, "Claim Resource", 5, 6.5, 1, 10, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 5, 0.75, 0, 0, 0, 0, 0, 0, 0, 60, 0], _
[528, "Reflection", 5, 6.5, 1, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 1, 0, 196608, 196608, 0, 0, 0, 0, 0, 0, 0], _
[529, "Unknow", 5, 6.5, 1, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 2, 0, 196608, 196608, 0, 3, 18, 0, 0, 0, 0], _
[530, "Giant Stomp", 10, 13, 1, 14, 0, 0, 128, 0, 0, 255, 0, 51, 3433, 0, 0, 3, 0, 4, 0, 0, 0, 32, 25, 25, 0, 0, 1000, 0], _
[531, "Agnars Rage", 10, 13, 1, 14, 0, 0, 128, 0, 0, 255, 0, 51, 3433, 0, 0, 3, 0, 6, 0, 0, 0, 15, 25, 25, 10, 10, 1000, 0], _
[532, "Healing Breeze Agnars Rage", 5, 6.5, 1, 6, 0, 0, 0, 6, 0, 0, 0, 51, 3433, 0, 3, 3, 0, 1, 0.75, 5, 5, 0, 10, 10, 0, 0, 0, 0], _
[533, "Crystal Haze", 5, 6.5, 1, 4, 16384, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 5, 3, 0, 1, 0.75, 30, 30, 0, 1, 1, 0, 0, 1000, 0], _
[534, "Crystal Bonds", 5, 6.5, 1, 4, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 5, 3, 0, 0.75, 0.75, 15, 15, 8, 70, 70, 0, 0, 0, 0], _
[535, "Jagged Crystal Skin", 5, 6.5, 1, 3, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 10, 10, 10, 100, 100, 0, 0, 256, 0], _
[536, "Crystal Hibernation", 5, 6.5, 1, 10, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 5, 0.75, 20, 20, 10, 7, 7, 0, 0, 0, 0], _
[537, "Stun Immunity", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[538, "Invulnerability", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[539, "Hunger of the Lich", 5, 6.5, 1, 14, 16384, 0, 0, 0, 0, 255, 0, 51, 3433, 0, 5, 3, 0, 0.75, 0.75, 0, 0, 0, 100, 100, 5, 5, 0, 0], _
[540, "Embrace the Pain", 5, 6.5, 1, 3, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 10, 10, 10, 0, 0, 0, 0, 256, 0], _
[541, "Life Vortex", 5, 6.5, 1, 10, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 2, 0.75, 0, 0, 10, 200, 200, 0, 0, 312, 0], _
[542, "Oracle Link", 5, 6.5, 1, 4, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 4, 3, 0, 0.75, 0.75, 196608, 196608, 0, 1, 1, 0, 0, 0, 0], _
[543, "Guardian Pacify", 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 196608, 196608, 0, 0, 0, 0, 0, 0, 0], _
[544, "Soul Vortex", 5, 6.5, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0.75, 0.75, 0, 0, 5, 0, 0, 0, 0, 0, 0], _
[545, "Unknow", 10, 13, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 4, 3, 0, 4, 0.75, 30, 30, 60, 0, 0, 0, 0, 0, 0], _
[546, "Spectral Agony", 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 5, 3, 0, 0.25, 0.75, 5, 5, 15, 3, 100, 1, 30, 2, 80], _
[547, "Natural Resistance", 0, 0, 1, 17, 2097152, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 100, 100, 3, 3, 0, 0], _
[548, "Natural Resistance", 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 800, 800, 6, 6, 0, 0], _
[549, "Guild Lord Aura", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 250, 250, 5, 5, 50, 0], _
[550, "Critical Hit Probability", 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 40, 40, 0, 0, 0, 0], _
[551, "Stun on Critical Hit", 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[552, "Blood Splattering", 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[553, "Inanimate Object", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[554, "Undead sensitivity to Light", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0], _
[555, "Energy Boost", 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 12, 12, 0, 0, 0, 0], _
[556, "Health Drain", 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0], _
[557, "Immunity to Critical Hits", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[558, "Titans get plus Health regen and set enemies on fire each time he is hit", 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 156, 0], _
[559, "Undying", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 0, 0, 0, 120, 120, 0, 0, 0, 0], _
[560, "Resurrect Gargoyle", 5, 6.5, 0, 5, 2048, 0, 0, 8, 0, 0, 0, 51, 3433, 0, 6, 3, 0, 2, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[561, "Seal Regen", 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0, 0, 196608, 196608, 0, 30, 30, 0, 0, 0, 0], _
[562, "Lightning Orb", 5, 6.5, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 5, 3, 0, 3, 0.75, 10, 10, 0, 40, 40, 1200, 1200, 0, 0], _
[563, "Wurm Siege Dunes of Despair", 0, 0, 1, 5, 1024, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 5, 3, 0, 2.5, 0.75, 0, 0, 0, 50, 50, 60, 60, 256, 1050], _
[564, "Wurm Siege", 0, 0, 1, 5, 1024, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 5, 3, 0, 2.5, 0.75, 0, 0, 0, 50, 50, 60, 60, 256, 1050], _
[565, "Claim Resource", 5, 6.5, 1, 10, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 5, 0.75, 0, 0, 0, 0, 0, 0, 0, 60, 0], _
[566, "Shiver Touch", 5, 6.5, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 5, 3, 0, 2, 0.75, 0, 0, 0, 15, 15, 0, 0, 0, 0], _
[567, "Spontaneous Combustion", 5, 6.5, 1, 4, 2, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 2, 0.75, 196608, 196608, 0, 10, 10, 1000, 1000, 144, 0], _
[568, "Vanish", 5, 6.5, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 1, 0.75, 0, 0, 16, 0, 0, 0, 0, 0, 0], _
[569, "Victory or Death", 5, 6.5, 0, 16, 1048576, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 3, 0, 0.25, 0.75, 90, 90, 0, 50, 50, 30, 30, 250, 50], _
[570, "Mark of Insecurity", 5, 6.5, 3, 4, 516, 0, 0, 0, 0, 0, 7, 30, 3433, 0, 5, 1, 0, 1, 0.75, 5, 25, 10, 1, 3, 30, 80, 10, 0], _
[571, "Disrupting Dagger", 5, 6.5, 3, 5, 8, 0, 0, 1, 0, 0, 7, 30, 3433, 0, 5, 1, 0, 0.25, 0.75, 0, 0, 10, 10, 35, 0, 0, 0, 0], _
[572, "Deadly Paradox", 15, 19.5, 3, 3, 0, 0, 0, 0, 0, 0, 7, 30, 3433, 0, 0, 1, 0, 0, 0, 5, 15, 10, 33, 33, 10, 10, 0, 0], _
[573, "Teleport Players", 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 2, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[574, "Quest skill for Coastal Exam", 0, 0, 1, 7, 0, 0, 0, 8, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 1.75, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], _
[575, "Holy Blessing", 5, 6.5, 1, 1, 1048576, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 3, 0, 0, 2, 0, 196608, 196608, 0, 3, 3, 25, 25, 0, 0], _
[576, "Statues Blessing", 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[577, "Siege Attack", 0, 0, 1, 14, 0, 0, 0, 0, 0, 255, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 50, 100, 100, 550, 1050], _
[578, "Siege Attack", 0, 0, 1, 14, 0, 0, 0, 0, 0, 255, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 75, 150, 150, 550, 1050], _
[579, "Domain of Skill Damage", 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 196608, 196608, 0, 5, 5, 0, 0, 0, 0], _
[580, "Domain of Energy Draining", 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 196608, 196608, 0, 1, 1, 0, 0, 0, 0], _
[581, "Domain of Elements", 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 196608, 196608, 0, 5, 5, 0, 0, 0, 0], _
[582, "Domain of Health Draining", 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 196608, 196608, 0, 3, 3, 0, 0, 0, 0], _
[583, "Domain of Slow", 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 196608, 196608, 0, 30, 30, 0, 0, 0, 0], _
[584, "Divine Fire", 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 196608, 196608, 0, 0, 0, 0, 0, 0, 0], _
[585, "Swamp Water", 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0], _
[586, "Janthirs Gaze", 0, 0, 1, 5, 0, 0, 128, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0.75, 0.75, 196608, 196608, 5, 0, 0, 0, 0, 450, 0], _
[587, "Fake Spell", 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[588, "Charm Animal monster", 10, 13, 1, 10, 0, 0, 0, 0, 0, 0, 0, 22, 3433, 0, 5, 0, 0, 10, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[589, "Stormcaller skill", 5, 6.5, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 15, 0, 196608, 196608, 0, 50, 50, 0, 0, 0, 0], _
[590, "Knock", 5, 6.5, 1, 10, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 1200, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[591, "Quest Skill", 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 10, 0.75, 0, 0, 0, 0, 0, 0, 0, 2500, 0], _
[592, "Rurik Must Live", 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 300, 300, 0, 0, 0, 0, 0, 0, 0], _
[593, "Blessing of the Kurzicks", 0, 0, 2, 1, 1048576, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 196608, 196608, 0, 20, 20, 250, 250, 25, 3], _
[594, "Lichs Phylactery", 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 196608, 196608, 0, 0, 0, 0, 0, 0, 0], _
[595, "Restore Life monster skill", 5, 6.5, 1, 5, 2050, 0, 0, 8, 0, 0, 0, 13, 3433, 0, 11, 0, 0, 1, 0.75, 0, 0, 0, 26, 50, 42, 90, 0, 0], _
[596, "Chimera of Intensity", 5, 6.5, 1, 6, 0, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 1, 0, 0, 0.75, 0.75, 120, 120, 0, 50, 50, 50, 50, 50, 0], _
[597, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[598, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[599, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[600, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[601, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[602, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[603, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[604, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[605, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[606, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[607, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[608, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[609, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[610, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[611, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[612, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[613, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[614, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[615, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[616, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[617, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[618, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[619, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[620, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[621, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[622, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[623, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[624, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[625, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[626, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[627, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[628, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[629, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[630, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[631, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[632, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[633, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[634, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[635, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[636, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[637, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[638, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[639, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[640, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[641, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[642, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[643, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
[644, "Unknow", 0, 0, 1, 17, 8192, 0, 0, 0, 0, 0, 0, 51, 3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], _
